ANO,MES,PODER,UO,UG,FONTE_MAE,NATUREZA3,VALOR_EMPENHADO
2024,9,EXE,14566,140566,500,333000000,0.0
2024,9,EXE,19512,410512,501,333000000,0.0
2024,9,EXE,29031,520031,500,333000000,621.0
2024,9,EXE,20516,510516,500,333000000,0.0
2024,9,EXE,19034,540034,500,333000000,0.0
2024,9,EXE,20020,510020,500,333000000,33280.0
2024,9,EXE,19033,540033,500,333000000,1311.0
2024,9,EXE,11009,110009,500,333000000,-2021.22
2024,9,EXE,19047,190047,500,344000000,3719.4
2024,9,EXE,14541,530541,500,333000000,10400.0
2024,9,EXE,16026,520026,500,333000000,5421.6
2024,9,EXE,27524,510524,706,333000000,0.0
2024,9,JUD,2003,20003,500,333000000,5000.0
2024,9,EXE,19047,190047,500,333000000,7500.0
2024,9,EXE,34051,340051,500,333000000,0.0
2024,9,EXE,13017,410017,500,333000000,181.13
2024,9,MPE,3004,30004,500,333000000,968.55
2024,9,EXE,23543,530543,709,333000000,0.0
2024,9,EXE,27524,510524,600,333000000,31421.44
2024,9,EXE,21513,410513,754,344000000,1965.07
2024,9,EXE,19534,540534,500,331000000,0.0
2024,9,EXE,19512,410512,501,333000000,60.38
2024,9,EXE,13017,410017,754,333000000,0.0
2024,9,EXE,19033,540033,500,333000000,0.0
2024,9,EXE,27524,510524,500,333000000,6300.0
2024,9,EXE,15024,510024,500,331000000,0.0
2024,9,EXE,27524,510524,500,333000000,107628.2
2024,9,EXE,29031,520031,500,333000000,1516.7
2024,9,EXE,18520,510520,500,333000000,1450.0
2024,9,EXE,18021,510021,500,333000000,1242.0
2024,9,EXE,27524,510524,500,333000000,4180.48
2024,9,EXE,13017,410017,500,333000000,5960.02
2024,9,EXE,19034,540034,500,333000000,0.0
2024,9,EXE,35032,350032,500,333000000,345.0
2024,9,EXE,27556,510556,500,333000000,0.0
2024,9,EXE,27524,510524,500,333000000,1788409.6
2024,9,EXE,29031,520031,500,333000000,1516.7
2024,9,EXE,35032,350032,500,333000000,181.14
2024,9,EXE,27524,510524,500,333000000,1875.0
2024,9,EXE,14566,140566,500,333000000,1643.15
2024,9,EXE,19034,540034,500,333000000,12206.73
2024,9,EXE,35032,350032,500,333000000,345.0
2024,9,EXE,35032,350032,500,333000000,18000.0
2024,9,EXE,29031,520031,500,333000000,1558.58
2024,9,EXE,20020,510020,540,331000000,0.0
2024,9,EXE,20020,510020,540,331000000,0.0
2024,9,EXE,27524,510524,600,333000000,206214.12
2024,9,EXE,38001,380001,500,333000000,0.0
2024,9,EXE,29538,520538,501,333000000,12985.41
2024,9,EXE,29033,520033,500,333000000,3930.15
2024,9,EXE,20516,510516,500,333000000,0.0
2024,9,EXE,20516,510516,500,333000000,1122.9
2024,9,EXE,24037,540037,500,333000000,2525.8
2024,9,EXE,19035,540035,500,331000000,11887506.92
2024,9,EXE,14566,140566,500,333000000,138.0
2024,9,EXE,11011,110011,500,333000000,0.0
2024,9,EXE,17517,510517,500,333000000,138.0
2024,9,JUD,2003,20003,500,333000000,2358.3
2024,9,EXE,17010,110010,500,333000000,2231.22
2024,9,EXE,34051,340051,500,331000000,0.0
2024,9,EXE,14566,140566,500,333000000,138.0
2024,9,JUD,2003,20003,500,331000000,0.0
2024,9,EXE,27524,510556,500,333000000,0.0
2024,9,EXE,16537,520537,700,331000000,493.42
2024,9,EXE,16537,520537,700,331000000,492.42
2024,9,EXE,27524,510524,706,333000000,0.0
2024,9,EXE,29032,520032,500,333000000,11500.0
2024,9,EXE,11011,110011,500,333000000,0.0
2024,9,EXE,27524,510556,600,333000000,83207.16
2024,9,EXE,21018,410018,500,333000000,6000.0
2024,9,EXE,17517,510517,500,333000000,13969.86
2024,9,EXE,27524,510556,500,333000000,0.0
2024,9,EXE,27524,510556,600,333000000,19811.2
2024,9,EXE,16026,520026,500,333000000,11684.0
2024,9,EXE,14030,520030,500,333000000,207.0
2024,9,EXE,11011,110011,500,333000000,1702.65
2024,9,EXE,34051,340051,500,333000000,0.0
2024,9,EXE,11504,410504,501,333000000,11006.78
2024,9,EXE,13551,510551,500,333000000,16600.0
2024,9,JUD,2003,20003,500,333000000,1561.25
2024,9,EXE,21018,410018,500,333000000,3368.7
2024,9,EXE,27524,510524,600,333000000,0.0
2024,9,EXE,35538,530538,752,333000000,407.5
2024,1,EXE,19033,540033,500,331000000,17503.06
2024,1,EXE,19033,540033,500,331000000,595494.81
2024,2,EXE,11504,410504,501,333000000,2898.0
2024,2,EXE,24037,540037,500,333000000,50000.0
2024,2,EXE,27524,510524,500,333000000,10400.0
2024,2,EXE,27524,510524,500,333000000,58805.0
2024,2,EXE,35032,350032,500,333000000,1035.0
2024,2,EXE,19035,540035,500,333000000,221017.02
2024,2,EXE,18021,510021,500,333000000,10666.58
2024,2,EXE,24573,540573,500,333000000,4510.0
2024,3,EXE,20020,510514,500,333000000,17.5
2024,2,EXE,35538,530538,752,333000000,0.0
2024,3,EXE,27524,510556,500,333000000,1091.95
2024,3,EXE,19033,540033,500,333000000,11138.0
2024,3,EXE,27524,510524,600,333000000,2016000.0
2024,3,EXE,27524,510524,500,333000000,21848180.84
2024,3,EXE,11011,110011,500,333000000,32727.06
2024,2,LEG,1001,10001,500,331000000,4328648.99
2024,3,EXE,20516,510516,572,333000000,9600.0
2024,3,EXE,34051,340051,500,333000000,0.0
2024,3,EXE,20020,510020,500,333000000,17223.39
2024,3,EXE,27524,510524,600,333000000,0.0
2024,3,EXE,11006,110006,500,333000000,120.74
2024,3,EXE,23542,530542,501,333000000,362.26
2024,3,EXE,16026,520026,500,333000000,9526.96
2024,3,JUD,2003,20003,500,333000000,1010.65
2024,3,EXE,11011,110011,500,333000000,0.0
2024,3,EXE,27524,510556,500,333000000,8037.0
2024,3,EXE,30041,300041,500,333000000,13394.7
2024,3,EXE,27524,510524,600,333000000,2749.8
2024,2,EXE,23542,530542,501,333000000,845.27
2024,3,EXE,19512,410512,501,333000000,552.0
2024,3,EXE,35032,350032,500,333000000,298.92
2024,2,EXE,27524,510556,600,333000000,20000.0
2024,3,EXE,34051,340051,500,333000000,0.0
2024,2,EXE,27556,510556,500,331000000,2078.9
2024,3,EXE,19033,540033,500,331000000,46710.4
2024,3,EXE,17517,510517,500,333000000,4236.0
2024,3,EXE,11504,410504,501,331000000,7395.76
2024,3,EXE,19512,410512,501,333000000,1811.4
2024,3,EXE,29031,520031,500,331000000,45329.23
2024,3,EXE,27556,510556,500,331000000,64.01
2024,3,EXE,19047,190047,500,333000000,345.0
2024,3,EXE,20020,510020,540,333000000,0.0
2024,3,EXE,20020,510020,540,333000000,0.0
2024,1,EXE,19512,410512,501,333000000,2691.0
2024,1,EXE,27524,510524,500,333000000,1412675.83
2024,1,EXE,27524,510524,500,333000000,84190.0
2024,1,EXE,24037,540037,500,333000000,5626.98
2024,2,EXE,14541,530541,500,333000000,4000.0
2024,3,EXE,27524,510556,500,333000000,17191.3
2024,3,EXE,19036,540036,500,333000000,614.24
2024,3,EXE,17010,110010,500,333000000,663.1
2024,3,EXE,20516,510516,501,333000000,0.0
2024,3,EXE,34051,340051,700,333000000,89776.52
2024,2,EXE,19512,410512,501,333000000,1811.4
2024,2,EXE,14030,520030,500,333000000,69.0
2024,3,EXE,19512,410512,501,331000000,200000.0
2024,3,EXE,13551,510551,500,333000000,0.0
2024,3,EXE,27524,510556,600,333000000,74.53
2024,3,EXE,11011,110011,500,333000000,482.96
2024,3,EXE,27524,510556,600,333000000,-1186.92
2024,3,EXE,17010,110010,500,333000000,53480.0
2024,3,EXE,19047,190047,500,333000000,301.88
2024,3,EXE,14541,530541,500,333000000,362.26
2024,2,EXE,13511,410511,500,333000000,6023.99
2024,3,EXE,29031,520031,500,333000000,1551.6
2024,2,EXE,27524,510556,500,333000000,33062.0
2024,2,EXE,18021,510021,500,331000000,197139.77
2024,3,EXE,29031,520031,500,331000000,673.98
2024,3,EXE,16506,410506,500,331000000,16959.3
2024,1,EXE,27524,510524,500,333000000,7069168.41
2024,2,EXE,13551,510551,500,333000000,29038.86
2024,2,EXE,91997,910997,500,333000000,0.0
2024,2,EXE,91997,910997,500,333000000,500000.0
2024,2,EXE,14555,520555,500,333000000,80984.3
2024,1,EXE,35032,350032,500,333000000,37000.0
2024,1,EXE,27524,510524,500,333000000,34970.0
2024,1,EXE,11009,110009,500,333000000,7500.0
2024,3,EXE,11504,410504,501,333000000,0.0
2024,1,EXE,19033,540033,500,333000000,3496902.4
2024,3,EXE,11504,410504,501,333000000,138.0
2024,2,EXE,19035,540035,500,333000000,249.18
2024,2,EXE,35538,530538,752,333000000,1586.52
2024,2,EXE,34051,340051,500,333000000,11999.96
2024,2,EXE,11006,110006,500,333000000,1058961.5
2024,2,EXE,11011,110011,500,333000000,362.22
2024,2,EXE,11013,210013,500,333000000,24000.0
2024,2,EXE,19047,190047,500,331000000,17617.46
2024,2,EXE,34051,410548,500,333000000,129430.7
2024,2,EXE,27556,510556,500,331000000,2784758.88
2024,2,EXE,23542,530542,501,333000000,552.0
2024,2,EXE,13569,130569,802,333000000,6872.46
2024,2,LEG,1002,10002,500,333000000,0.0
2024,2,EXE,30041,300041,500,333000000,69953.58
2024,2,EXE,30041,300041,500,333000000,1700.18
2024,1,EXE,27556,510556,500,331000000,36124.31
2024,2,EXE,11011,110011,500,333000000,7826.84
2024,2,EXE,11006,110006,500,333000000,20000.0
2024,3,LEG,1500,10500,759,333000000,1311.2
2024,3,EXE,23542,530542,501,333000000,724.52
2024,3,EXE,30041,300041,761,333000000,24301.54
2024,1,EXE,27524,510524,500,333000000,48895.0
2024,1,EXE,11011,110011,500,333000000,92.08
2024,3,EXE,19034,540034,500,331000000,42654.06
2024,3,EXE,19034,540034,500,331000000,155624.05
2024,3,EXE,19049,190049,500,333000000,120.76
2024,3,LEG,1002,10002,500,333000000,3162783.25
2024,2,EXE,27524,510524,500,333000000,16459.05
2024,2,EXE,29032,520032,500,333000000,8525.94
2024,2,EXE,20020,510020,540,331000000,0.0
2024,2,LEG,1002,10002,500,331000000,1000000.0
2024,2,EXE,19512,410512,501,333000000,0.0
2024,1,EXE,11504,410504,501,331000000,67664.2
2024,2,EXE,21018,410018,500,333000000,72062.0
2024,2,EXE,26539,530539,500,331000000,0.0
2024,2,EXE,19034,540034,500,331000000,1612349.27
2024,1,EXE,91997,910997,500,346000000,500000.0
2024,1,EXE,35538,530538,752,333000000,1056.99
2024,2,EXE,13551,510551,500,331000000,1596.57
2024,2,EXE,20516,510516,500,333000000,21700.0
2024,2,EXE,14030,520030,500,331000000,12770.2
2024,4,MPE,3004,30004,500,333000000,49495.95
2024,1,EXE,30041,300041,500,331000000,190650.48
2024,2,EXE,29538,520538,501,333000000,14020.7
2024,1,EXE,19047,190047,500,331000000,17617.46
2024,1,EXE,17517,510517,500,331000000,2527.46
2024,1,JUD,2003,20003,500,333000000,17000.0
2024,1,EXE,19035,540035,500,331000000,128.02
2024,1,EXE,29032,520032,500,331000000,5054.93
2024,2,EXE,17517,510517,500,333000000,784.9
2024,4,EXE,11011,110011,500,333000000,1702.65
2024,3,EXE,11009,110009,500,333000000,110851.82
2024,2,EXE,27524,510556,600,333000000,124.93
2024,3,EXE,16537,520537,700,333000000,0.0
2024,2,EXE,27524,510524,600,333000000,13860.0
2024,3,EXE,18520,510520,500,333000000,1712.0
2024,3,EXE,20516,510516,500,333000000,8500.0
2024,3,EXE,27524,510556,600,333000000,122.02
2024,3,EXE,15526,510526,500,333000000,943581.56
2024,3,JUD,2501,20501,760,333000000,0.0
2024,3,EXE,19033,540033,500,333000000,0.0
2024,2,EXE,27556,510556,500,333000000,683.73
2024,2,EXE,11011,110011,500,333000000,0.0
2024,2,EXE,30041,300041,500,333000000,2255.08
2024,2,JUD,2501,20501,760,333000000,0.0
2024,1,EXE,35538,530538,752,333000000,3010.88
2024,2,EXE,91997,910997,500,333000000,0.0
2024,2,EXE,19512,410512,501,333000000,1811.4
2024,1,EXE,11006,110006,500,333000000,207.0
2024,1,EXE,13548,410548,500,333000000,18041.96
2024,2,JUD,2003,20003,500,333000000,0.0
2024,2,EXE,27524,510524,500,333000000,53368.39
2024,2,EXE,11011,110011,500,333000000,1989.14
2024,2,EXE,27556,510556,500,331000000,1560.7
2024,3,EXE,20020,510020,500,333000000,0.0
2024,3,EXE,23543,530543,709,333000000,12042.99
2024,2,MPE,3004,30004,500,333000000,0.0
2024,2,EXE,91997,910997,500,333000000,-700000.0
2024,2,EXE,27524,510556,500,333000000,238.07
2024,2,JUD,2003,20003,500,331000000,80478.12
2024,2,EXE,19033,540033,500,333000000,250.0
2024,2,EXE,27524,510524,600,333000000,4431.6
2024,1,LEG,1002,10002,500,333000000,343089.42
2024,1,EXE,11011,110011,500,333000000,144.0
2024,1,EXE,91997,910997,500,346000000,35000000.0
2024,1,EXE,91997,910997,500,332000000,500000.0
2024,1,JUD,2003,20003,500,333000000,75.21
2024,1,EXE,11564,110564,500,333000000,15000.0
2024,1,EXE,11564,110564,500,333000000,15000.0
2024,1,EXE,11564,110564,500,333000000,15000.0
2024,1,EXE,11011,110011,500,333000000,96820.96
2024,2,EXE,18021,510021,500,333000000,1262.9
2024,2,JUD,2003,20003,500,333000000,391200.0
2024,3,EXE,14566,140566,500,333000000,4510.16
2024,1,EXE,15024,510024,500,333000000,14825.99
2024,1,EXE,16537,520537,500,331000000,3795.27
2024,1,EXE,20516,510516,500,331000000,22278.99
2024,1,EXE,21018,410018,500,331000000,604023.83
2024,2,EXE,19049,190049,500,333000000,96.24
2024,2,EXE,23542,530542,501,333000000,8445.8
2024,1,EXE,16506,410506,500,333000000,100000.0
2024,2,EXE,21018,410018,500,333000000,5800.0
2024,1,EXE,13571,130571,801,331000000,659073.81
2024,1,EXE,13571,130571,801,331000000,385.0
2024,1,EXE,35538,530538,500,331000000,29727.54
2024,1,EXE,19512,410512,501,333000000,603.75
2024,1,EXE,27524,510524,500,333000000,470000.0
2024,1,EXE,27524,510556,500,333000000,2875.0
2024,1,EXE,28027,520027,500,333000000,294816.0
2024,1,EXE,19047,190047,500,333000000,38573.24
2024,1,EXE,23542,530542,501,333000000,2000.0
2024,3,EXE,30041,300041,500,333000000,1700.18
2024,3,EXE,13569,130569,802,333000000,4247.47
2024,1,EXE,29538,520538,500,333000000,25726.84
2024,1,MPE,3004,30004,500,333000000,3600.0
2024,1,EXE,15526,510526,660,333000000,37921.83
2024,1,MPE,3004,30004,500,333000000,3300.0
2024,1,EXE,15526,510526,660,333000000,4000.0
2024,1,EXE,15526,510526,660,333000000,7975.89
2024,1,EXE,19512,410512,501,333000000,488.68
2024,1,EXE,21018,410018,500,333000000,500.0
2024,1,EXE,19034,540034,500,333000000,14679.27
2024,1,MPE,3004,30004,500,333000000,1611.61
2024,1,EXE,13017,410017,500,331000000,70976.03
2024,1,EXE,21018,410018,500,333000000,1620.0
2024,2,EXE,11011,110011,500,333000000,0.0
2024,2,EXE,19033,540033,500,333000000,12927.26
2024,2,EXE,27524,510556,500,333000000,10726.72
2024,2,EXE,29031,520031,500,333000000,21839.76
2024,1,EXE,20516,510516,500,333000000,17325.0
2024,2,EXE,35032,350032,754,344000000,1896758.25
2024,1,EXE,11504,410504,501,333000000,4901.76
2024,2,EXE,20516,510516,500,333000000,2213.36
2024,2,EXE,11011,110011,500,333000000,301.85
2024,2,EXE,27524,510524,600,333000000,6195.0
2024,2,EXE,16514,510514,500,333000000,0.0
2024,2,EXE,27524,510556,600,333000000,0.0
2024,2,EXE,27524,510524,600,333000000,21888.0
2024,2,MPE,3004,30004,500,333000000,325.5
2024,1,EXE,20516,510516,500,333000000,6000.0
2024,1,EXE,23542,530542,501,333000000,241.5
2024,2,EXE,23542,530542,501,333000000,2500.0
2024,2,EXE,23542,530542,501,333000000,1800.0
2024,2,EXE,23542,530542,501,333000000,13500.0
2024,2,EXE,19512,410512,501,333000000,1811.4
2024,2,JUD,2003,20003,500,333000000,146.13
2024,2,EXE,15024,510024,500,333000000,261546.12
2024,2,EXE,23542,530542,501,333000000,2000.0
2024,1,EXE,23542,530542,501,333000000,2632.0
2024,2,EXE,19047,190047,500,333000000,127.3
2024,2,EXE,34051,340051,500,333000000,3314.13
2024,3,EXE,19033,540033,500,333000000,83.33
2024,1,EXE,23542,530542,501,333000000,241.5
2024,1,EXE,23542,530542,501,333000000,603.76
2024,2,EXE,18520,510520,500,333000000,24095.33
2024,2,EXE,18520,510520,500,333000000,1450.0
2024,2,EXE,18520,510520,500,333000000,1450.0
2024,2,EXE,20020,510020,500,333000000,196404.64
2024,2,EXE,14030,520030,500,333000000,36083.2
2024,2,EXE,11011,110011,500,333000000,0.0
2024,2,EXE,23542,530542,501,333000000,1500.0
2024,2,EXE,24573,540573,500,333000000,0.0
2024,1,EXE,20020,510020,540,331000000,35387.31
2024,1,EXE,27524,510023,500,331000000,116376.36
2024,1,EXE,20020,510020,540,331000000,3749317.99
2024,1,EXE,20020,510020,540,333000000,852825.52
2024,2,EXE,13017,410017,500,333000000,1000.0
2024,2,EXE,13017,410017,500,333000000,4014.33
2024,3,EXE,20020,510020,500,333000000,69.0
2024,2,EXE,19512,410512,501,333000000,241.5
2024,2,EXE,13569,130569,802,333000000,6390.72
2024,2,JUD,2003,20003,500,333000000,270.0
2024,2,EXE,23542,530542,501,333000000,483.0
2024,2,EXE,20516,510516,500,333000000,0.0
2024,3,JUD,2003,20003,500,333000000,146.13
2024,3,EXE,20020,510020,500,333000000,724.5
2024,3,EXE,13017,410017,500,333000000,1572.06
2024,2,EXE,27524,510556,600,333000000,2202.14
2024,2,EXE,27524,510524,500,333000000,101258.91
2024,2,EXE,11006,110006,500,333000000,9986.55
2024,2,EXE,20020,510020,500,333000000,0.0
2024,2,EXE,21018,410018,500,333000000,0.0
2024,2,EXE,27524,510556,600,333000000,480.0
2024,2,LEG,1002,10002,500,333000000,30000.0
2024,2,EXE,91997,910997,500,332000000,0.0
2024,2,EXE,27524,510524,500,333000000,383616.0
2024,2,EXE,27524,510524,500,333000000,28518.0
2024,2,EXE,13017,410017,500,333000000,14878.95
2024,2,EXE,15024,510024,500,333000000,1199.6
2024,2,EXE,13017,410017,500,333000000,3906.14
2024,2,EXE,27524,510524,605,333000000,616918.52
2024,2,EXE,14541,530541,500,333000000,1500.0
2024,2,EXE,20020,510020,540,333000000,10800.0
2024,2,JUD,2003,20003,500,333000000,14476.8
2024,2,EXE,19047,190047,500,333000000,8903.48
2024,2,EXE,11011,110011,500,333000000,5270.0
2024,2,EXE,27524,510023,500,331000000,182545.81
2024,2,EXE,23543,530543,709,333000000,340.3
2024,2,EXE,13017,510514,500,333000000,107750.0
2024,2,EXE,18021,510021,500,333000000,10000.0
2024,2,EXE,27524,510524,600,333000000,33698.45
2024,2,EXE,20516,510516,702,333000000,18800.0
2024,2,EXE,14541,530541,500,333000000,33050.34
2024,2,EXE,14030,520030,500,333000000,207.0
2024,2,EXE,23542,530542,501,333000000,120.75
2024,2,EXE,18520,510520,500,333000000,168.0
2024,2,EXE,13548,410548,500,331000000,8426.67
2024,2,EXE,34051,340051,500,333000000,224.58
2024,2,LEG,1001,10001,500,333000000,31752.77
2024,2,EXE,34051,340051,500,333000000,224.58
2024,2,EXE,19536,540536,500,331000000,7241.34
2024,2,EXE,36021,360021,500,333000000,2834.96
2024,2,EXE,41516,410516,500,333000000,38207.2
2024,2,EXE,11006,110006,500,333000000,882.25
2024,2,EXE,27524,510524,500,333000000,59433.6
2024,2,EXE,30041,300041,761,333000000,28677.38
2024,2,JUD,2501,20501,760,333000000,66000.0
2024,2,EXE,14555,520555,500,333000000,138.0
2024,2,EXE,27524,510556,500,333000000,36661.65
2024,2,EXE,27524,510023,500,331000000,1944.22
2024,2,EXE,20020,510020,500,333000000,70593.63
2024,2,EXE,17517,510517,500,333000000,1500.0
2024,2,EXE,19036,540036,500,333000000,0.0
2024,2,EXE,11006,110006,500,333000000,9341.28
2024,2,EXE,13571,130571,801,331000000,8775.12
2024,2,EXE,19047,190047,500,333000000,138.0
2024,2,EXE,19512,410512,501,333000000,621.0
2024,2,EXE,19033,540033,500,333000000,171.42
2024,2,EXE,20020,510020,500,333000000,603.75
2024,2,EXE,20020,510020,500,333000000,69.0
2024,3,EXE,17010,110010,500,333000000,17690.8
2024,3,EXE,34051,340051,500,333000000,2565233.2
2024,3,EXE,13548,410548,500,333000000,3077.48
2024,3,EXE,23542,530542,501,333000000,1500.0
2024,3,EXE,20020,510020,500,333000000,724.5
2024,3,EXE,23542,530542,500,331000000,238803.77
2024,3,EXE,35032,350032,500,333000000,276.0
2024,3,EXE,13571,130571,500,331000000,592.66
2024,3,EXE,27524,510524,600,333000000,19440.0
2024,3,EXE,28027,520027,500,331000000,17657.82
2024,3,EXE,20020,510020,500,333000000,8789.0
2024,3,EXE,35032,350032,500,344000000,0.0
2024,3,EXE,35538,530538,500,331000000,133815.12
2024,3,EXE,19033,540033,500,333000000,1311.0
2024,3,EXE,20020,510020,500,333000000,603.75
2024,3,EXE,20020,510020,500,333000000,603.75
2024,3,EXE,14566,140566,500,333000000,414.0
2024,3,EXE,23542,530542,500,331000000,23575.9
2024,3,EXE,27524,510524,500,333000000,34989.0
2024,3,EXE,23542,530542,501,333000000,1500.0
2024,3,MPE,3004,30004,500,333000000,0.0
2024,3,EXE,23542,530542,501,333000000,483.0
2024,3,EXE,11011,110011,500,333000000,166070.46
2024,3,EXE,19033,540033,500,333000000,44507.61
2024,3,JUD,2501,20501,759,344000000,23497.96
2024,3,EXE,23542,530542,501,333000000,241.5
2024,3,EXE,24037,540037,500,333000000,552.0
2024,3,EXE,23542,530542,501,333000000,603.76
2024,3,EXE,13551,510551,501,333000000,50275.18
2024,3,EXE,15024,510024,500,333000000,0.0
2024,3,EXE,26031,410548,500,333000000,13519.91
2024,3,EXE,24573,410548,500,333000000,7000.0
2024,3,EXE,91997,910997,500,346000000,0.0
2024,3,EXE,23542,530542,501,333000000,483.0
2024,3,EXE,35032,350032,500,333000000,690.0
2024,3,EXE,11015,110015,500,333000000,0.0
2024,3,EXE,13511,410511,500,333000000,1122.9
2024,3,EXE,35538,530538,754,344000000,33900.0
2024,3,EXE,13571,130571,500,331000000,4655.86
2024,2,EXE,27556,510556,500,331000000,268518.56
2024,3,EXE,14566,140566,500,333000000,414.0
2024,3,EXE,28027,520027,500,333000000,1551276.4
2024,3,EXE,19512,410512,752,333000000,1380.0
2024,3,EXE,20020,510020,500,333000000,41158.36
2024,3,EXE,19034,540034,500,333000000,19346.91
2024,3,EXE,24038,540038,500,333000000,473.37
2024,3,EXE,16506,410506,500,333000000,6503.6
2024,3,MPE,3004,30004,500,333000000,660.0
2024,3,EXE,19512,410512,752,333000000,2415.0
2024,3,EXE,20516,510516,500,333000000,1002.25
2024,2,EXE,11008,110008,500,331000000,2940.99
2024,3,EXE,11011,110011,500,333000000,9359.46
2024,3,EXE,11008,110008,500,331000000,0.0
2024,3,EXE,18021,510021,500,333000000,0.0
2024,3,EXE,24037,540037,500,333000000,0.0
2024,3,EXE,16026,520026,500,333000000,0.0
2024,3,JUD,2003,20003,500,333000000,202.13
2024,3,EXE,11504,410504,501,333000000,690.0
2024,3,EXE,20516,410506,500,333000000,119613.76
2024,3,EXE,91997,910997,500,346000000,0.0
2024,3,LEG,1500,10500,759,333000000,163.9
2024,3,EXE,35032,350032,500,333000000,5139.14
2024,3,EXE,19512,410512,501,333000000,162.0
2024,3,EXE,27524,510556,600,333000000,0.0
2024,3,EXE,19035,540035,500,333000000,14859.08
2024,3,EXE,27524,510524,600,333000000,17890.0
